,FECHA_ENT
7094,2021-10-21
7095,2021-10-27
7096,2021-10-27
7097,2021-10-27
7098,2021-10-27
7099,2021-10-26
7100,2021-09-30
7101,2021-10-27
7102,2021-09-08
7103,2021-10-27
7104,2021-10-27
7105,2021-10-28
7106,2021-10-28
7107,2021-10-28
7108,2021-10-28
7109,2021-10-26
7110,2021-10-28
7111,2021-10-28
7112,2021-10-28
7113,2021-10-28
7114,2021-10-28
7115,2021-10-08
7116,2021-10-28
7117,2021-10-29
7118,2021-10-29
7119,2021-10-27
7120,2021-10-29
7121,2021-10-25
7122,2021-10-08
7123,2021-10-15
7124,2021-10-21
7125,2021-10-26
7126,2021-10-26
7127,2021-11-03
7128,2021-11-05
7129,2021-11-03
7130,2021-10-22
7131,2021-10-27
7132,2021-11-05
7133,2021-10-29
7134,2021-10-29
7135,2021-10-29
7136,2021-10-29
7137,2021-10-29
7138,2021-10-29
7139,2021-10-29
7140,2021-10-15
7141,2021-10-22
7142,2021-10-29
7143,2021-10-29
7144,2021-10-29
7145,2021-11-03
7146,2021-11-03
7147,2021-11-02
7148,2021-11-02
7149,2021-11-02
7150,2021-11-03
7151,2021-11-02
7152,2021-11-02
7153,2021-11-03
7154,2021-11-02
7155,2021-11-03
7156,2021-11-01
7157,2021-11-03
7158,2021-11-03
7159,2021-11-03
7160,2021-11-04
7161,2021-11-02
7162,2021-11-03
7163,2021-11-04
7164,2021-11-03
7165,2021-11-04
7166,2021-10-29
7167,2021-10-29
7168,2021-10-29
7169,2021-10-29
7170,2021-11-04
7171,2021-11-04
7172,2021-11-04
7173,2021-10-29
7174,2021-11-04
7175,2021-10-21
7176,2021-11-04
7177,2021-11-02
7178,2021-11-05
7179,2021-11-05
7180,2021-10-28
7181,2021-10-28
7182,2021-11-05
7183,2021-11-05
7184,2021-11-05
7185,2021-11-05
7186,2021-11-05
7187,2021-11-05
7188,2021-11-05
7189,2021-11-08
7190,2021-11-08
7191,2021-11-08
7192,2021-11-03
7193,2021-11-08
7194,2021-11-08
7195,2021-11-08
7196,2021-11-04
7197,2021-11-08
7198,2021-11-05
7199,2021-10-29
7200,2021-10-29
7201,2021-11-09
7202,2021-10-29
7203,2021-11-05
7204,2021-07-30
7205,2021-11-09
7206,2021-11-09
7207,2021-11-09
7208,2021-11-09
7209,2021-11-11
7210,2021-11-09
7211,2021-11-10
7212,2021-11-08
7213,2021-11-09
7214,2021-11-08
7215,2021-11-09
7216,2021-10-28
7217,2021-11-10
7218,2021-10-26
7219,2021-11-10
7220,2021-11-10
7221,2021-11-10
7222,2021-11-11
7223,2021-11-11
7224,2021-11-11
7225,2021-11-03
7226,2021-11-12
7227,2021-11-11
7228,2021-11-11
7229,2021-09-17
7230,2021-11-09
7231,2021-11-11
7232,2021-11-11
7233,2021-11-11
7234,2021-11-11
7235,2021-11-12
7236,2021-11-08
7237,2021-11-08
7238,2021-11-12
7239,2021-11-12
7240,2021-10-29
7241,2021-10-29
7242,2021-10-29
7243,2021-11-12
7244,2021-11-12
7245,2021-11-12
7246,2021-11-12
7247,2021-11-12
7248,2021-11-12
7249,2021-11-08
7250,2021-11-12
7251,2021-11-12
7252,2021-11-12
7253,2021-11-12
7254,2021-11-12
7255,2021-11-12
7256,2021-11-12
7257,2021-11-12
7258,2021-11-12
7259,2021-11-16
7260,2021-11-16
7261,2021-11-12
7262,2021-11-16
7263,2021-11-16
7264,2021-11-17
7265,2021-11-17
7266,2021-11-17
7267,2021-11-17
7268,2021-11-18
7269,2021-11-18
7270,2021-11-11
7271,2021-11-18
7272,2021-11-18
7273,2021-11-17
7274,2021-11-17
7275,2021-11-18
7276,2021-11-15
7277,2021-11-15
7278,2021-11-15
7279,2021-11-15
7280,2021-11-15
7281,2021-11-15
7282,2021-11-18
7283,2021-11-10
7284,2021-11-05
7285,2021-11-16
7286,2021-11-12
7287,2021-11-12
7288,2021-11-18
7289,2021-11-18
7290,2021-11-12
7291,2021-11-18
7292,2021-11-19
7293,2021-11-19
7294,2021-11-19
7295,2021-11-17
7296,2021-11-19
7297,2021-11-12
7298,2021-11-19
7299,2021-11-19
7300,2021-11-19
7301,2021-10-22
7302,2021-11-22
7303,2021-11-17
7304,2021-11-22
7305,2021-11-10
7306,2021-11-22
7307,2021-11-12
7308,2021-11-22
7309,2021-11-17
7310,2021-11-22
7311,2021-11-22
7312,2021-11-20
7313,2021-11-17
7314,2021-11-23
7315,2021-11-19
7316,2021-11-23
7317,2021-11-23
7318,2021-11-23
7319,2021-11-23
7320,2021-11-23
7321,2021-11-22
7322,2021-11-23
7323,2021-11-23
7324,2021-11-24
7325,2021-11-24
7326,2021-11-24
7327,2021-11-24
7328,2021-11-24
7329,2021-11-23
7330,2021-11-24
7331,2021-11-25
7332,2021-11-22
7333,2021-11-24
7334,2021-11-24
7335,2021-11-24
7336,2021-11-16
7337,2021-11-24
7338,2021-11-24
7339,2021-11-24
7340,2021-11-25
7341,2021-11-23
7342,2021-11-25
7343,2021-11-25
7344,2021-11-08
7345,2021-11-24
7346,2021-11-19
7347,2021-11-25
7348,2021-11-25
7349,2021-11-17
7350,2021-11-26
7351,2021-10-29
7352,2021-11-25
7353,2021-11-25
7354,2021-11-26
7355,2021-11-26
7356,2021-11-26
7357,2021-11-26
7358,2021-11-26
7359,2021-11-26
7360,2021-11-26
7361,2021-11-26
7362,2021-11-26
7363,2021-10-21
7364,2021-11-24
7365,2021-11-26
7366,2021-11-29
7367,2021-11-29
7368,2021-11-29
7369,2021-11-26
7370,2021-11-18
7371,2021-11-24
7372,2021-11-29
7373,2021-11-25
7374,2021-11-29
7375,2021-11-29
7376,2021-11-26
7377,2021-11-29
7378,2021-11-30
7379,2021-11-30
7380,2021-11-29
7381,2021-11-30
7382,2021-11-19
7383,2021-11-24
7384,2021-11-30
7385,2021-11-30
7386,2021-11-26
7387,2021-11-30
7388,2021-11-30
7389,2021-11-12
7390,2021-11-29
7391,2021-11-16
7392,2021-12-02
7393,2021-11-26
7394,2021-12-01
7395,2021-12-03
7396,2021-12-03
7397,2021-11-30
7398,2021-11-29
7399,2021-11-30
7400,2021-11-30
7401,2021-11-25
7402,2021-11-22
7403,2021-11-30
7404,2021-11-26
7405,2021-11-30
7406,2021-11-30
7407,2021-11-30
7408,2021-11-30
7409,2021-11-30
7410,2021-12-02
7411,2021-11-29
7412,2021-12-02
7413,2021-12-02
7414,2021-12-02
7415,2021-12-02
7416,2021-11-30
7417,2021-12-01
7418,2021-12-01
7419,2021-12-01
7420,2021-12-02
7421,2021-12-01
7422,2021-12-01
7423,2021-12-01
7424,2021-12-01
7425,2021-11-25
7426,2021-12-02
7427,2021-11-30
7428,2021-12-02
7429,2021-12-03
7430,2021-12-02
7431,2021-12-02
7432,2021-12-02
7433,2021-12-02
7434,2021-11-10
7435,2021-11-30
7436,2021-09-15
7437,2021-12-03
7438,2021-12-01
7439,2021-12-03
7440,2021-12-03
7441,2021-11-30
7442,2021-12-03
7443,2021-12-03
7444,2021-12-03
7445,2021-12-03
7446,2021-12-03
7447,2021-12-03
7448,2021-12-03
7449,2021-12-03
7450,2021-12-03
7451,2021-12-03
7452,2021-12-02
7453,2021-12-03
7454,2021-11-29
7455,2021-12-06
7456,2021-12-06
7457,2021-12-06
7458,2021-12-06
7459,2021-11-17
7460,2021-11-18
7461,2021-11-20
7462,2021-11-26
7463,2021-12-07
7464,2021-12-07
7465,2021-12-07
7466,2021-12-07
7467,2021-12-07
7468,2021-12-07
7469,2021-09-03
7470,2021-12-08
7471,2021-11-26
7472,2021-12-08
7473,2021-12-07
7474,2021-12-08
7475,2021-12-08
7476,2021-11-26
7477,2021-12-08
7478,2021-12-08
7479,2021-12-08
7480,2021-11-18
7481,2021-12-09
7482,2021-12-09
7483,2021-12-09
7484,2021-12-09
7485,2021-12-09
7486,2021-12-09
7487,2021-12-10
7488,2021-12-09
7489,2021-12-09
7490,2021-12-07
7491,2021-12-07
7492,2021-12-10
7493,2021-12-10
7494,2021-12-10
7495,2021-12-10
7496,2021-12-10
7497,2021-12-10
7498,2021-12-10
7499,2021-12-14
7500,2021-12-07
7501,2021-12-07
7502,2021-12-14
7503,2021-12-07
7504,2021-12-10
7505,2021-12-06
7506,2021-12-14
7507,2021-12-10
7508,2021-12-14
7509,2021-11-19
7510,2021-12-15
7511,2021-12-15
7512,2021-12-15
7513,2021-12-15
7514,2021-12-15
7515,2021-12-15
7516,2021-12-15
7517,2021-12-16
7518,2021-12-16
7519,2021-12-16
7520,2021-12-16
7521,2021-12-16
7522,2021-12-16
7523,2021-12-16
7524,2021-12-16
7525,2021-12-16
7526,2021-12-20
7527,2021-12-16
7528,2021-12-16
7529,2021-12-17
7530,2021-12-14
7531,2021-12-17
7532,2021-12-17
7533,2021-12-14
7534,2021-12-17
7535,2021-12-17
7536,2021-12-17
7537,2021-12-10
7538,2021-12-17
7539,2021-12-17
7540,2021-12-20
7541,2021-12-20
7542,2021-12-20
7543,2021-10-18
7544,2021-12-20
7545,2021-12-20
7546,2021-12-20
7547,2021-12-21
7548,2021-12-21
7549,2021-12-21
7550,2021-12-21
7551,2021-12-21
7552,2021-12-21
7553,2021-12-21
7554,2021-12-21
7555,2021-12-10
7556,2021-12-20
7557,2021-12-22
7558,2021-12-22
7559,2021-12-06
7560,2021-12-22
7561,2021-12-22
7562,2021-12-22
7563,2021-12-22
7564,2021-12-22
7565,2021-12-21
7566,2021-11-26
7567,2021-12-22
7568,2021-12-22
7569,2021-12-22
7570,2021-11-26
7571,2021-12-22
7572,2021-12-15
7573,2021-12-22
7574,2021-12-15
7575,2021-12-22
7576,2021-12-23
7577,2021-12-20
7578,2021-12-23
7579,2021-12-23
7580,2021-12-23
7581,2021-12-23
7582,2021-12-23
7583,2021-12-16
7584,2021-12-23
7585,2021-12-22
7586,2021-12-23
7587,2021-12-23
7588,2021-12-23
7589,2021-12-23
7590,2021-12-23
7591,2021-12-09
7592,2021-12-21
7593,2021-12-23
7594,2021-12-22
7595,2021-12-23
7596,2021-12-21
7597,2021-12-23
7598,2021-12-17
7599,2021-12-21
7600,2021-12-21
7601,2021-12-23
7602,2021-12-15
7603,2021-12-24
7604,2021-12-21
7605,2021-12-29
7606,2021-12-30
7607,2021-12-31
7608,2022-01-03
7609,2022-01-03
7610,2022-01-03
7611,2022-01-03
7612,2022-01-04
7613,2022-01-04
7614,2022-01-04
7615,2022-01-04
7616,2022-01-04
7617,2022-01-04
7618,2021-06-30
7619,2022-01-05
7620,2021-10-26
7621,2022-01-04
7622,2022-01-04
7623,2022-01-05
7624,2022-01-04
7625,2022-01-03
7626,2022-01-03
7627,2021-12-07
7628,2021-11-26
7629,2022-01-05
7630,2022-01-05
7631,2022-01-05
7632,2021-12-10
7633,2021-12-10
7634,2021-12-10
7635,2021-12-10
7636,2021-12-10
7637,2022-01-04
7638,2021-12-15
7639,2022-01-05
7640,2022-01-05
7641,2022-01-05
7642,2021-08-06
7643,2022-01-05
7644,2021-12-23
7645,2021-12-23
7646,2022-01-06
7647,2022-01-06
7648,2022-01-06
7649,2022-01-06
7650,2022-01-06
7651,2021-12-23
7652,2022-01-04
7653,2022-01-07
7654,2022-01-07
7655,2021-12-17
7656,2022-01-07
7657,2022-01-07
7658,2022-01-07
7659,2022-01-07
7660,2022-01-07
7661,2021-12-17
7662,2022-01-08
7663,2022-01-07
7664,2022-01-07
7665,2022-01-10
7666,2022-01-10
7667,2022-01-06
7668,2022-01-10
7669,2022-01-10
7670,2022-01-08
7671,2021-12-23
7672,2022-01-10
7673,2022-01-11
7674,2022-01-11
7675,2022-01-11
7676,2022-01-10
7677,2022-01-14
7678,2022-01-11
7679,2022-01-06
7680,2022-01-11
7681,2021-12-20
7682,2022-01-04
7683,2022-01-06
7684,2022-01-11
7685,2022-01-12
7686,2021-12-24
7687,2022-01-12
7688,2022-01-12
7689,2022-01-12
7690,2021-12-10
7691,2022-01-12
7692,2022-01-13
7693,2022-01-13
7694,2022-01-11
7695,2022-01-13
7696,2022-01-13
7697,2022-01-13
7698,2021-11-24
7699,2022-01-14
7700,2022-01-14
7701,2022-01-07
7702,2022-01-14
7703,2022-01-14
7704,2022-01-14
7705,2022-01-14
7706,2022-01-17
7707,2022-01-17
7708,2022-01-17
7709,2022-01-18
7710,2022-01-17
7711,2022-01-17
7712,2022-01-17
7713,2022-01-06
7714,2022-01-17
7715,2022-01-17
7716,2022-01-17
7717,2022-01-17
7718,2022-01-17
7719,2022-01-13
7720,2022-01-18
7721,2022-01-18
7722,2022-01-18
7723,2022-01-18
7724,2022-01-18
7725,2022-01-10
7726,2022-01-10
7727,2021-12-20
7728,2022-01-19
7729,2022-01-19
7730,2022-01-19
7731,2022-01-17
7732,2022-01-18
7733,2022-01-19
7734,2021-12-14
7735,2022-01-20
7736,2022-01-17
7737,2022-01-20
7738,2022-01-19
7739,2022-01-20
7740,2022-01-19
7741,2022-01-20
7742,2022-01-20
7743,2022-01-20
7744,2022-01-21
7745,2022-01-14
7746,2022-01-21
7747,2022-01-28
7748,2022-01-21
7749,2022-01-21
7750,2022-01-21
7751,2021-12-17
7752,2022-01-21
7753,2022-01-20
7754,2022-01-21
7755,2022-01-21
7756,2022-01-21
7757,2022-01-25
7758,2022-01-20
7759,2022-01-19
7760,2022-01-24
7761,2022-01-24
7762,2022-01-20
7763,2022-01-24
7764,2022-01-24
7765,2022-01-21
7766,2022-01-24
7767,2022-01-26
7768,2022-01-24
7769,2021-03-26
7770,2022-01-25
7771,2022-01-20
7772,2022-01-25
7773,2022-01-25
7774,2022-01-25
7775,2022-01-28
7776,2022-01-25
7777,2022-01-26
7778,2022-01-26
7779,2022-01-26
7780,2022-01-26
7781,2022-01-26
7782,2022-01-26
7783,2022-01-26
7784,2022-01-26
7785,2022-01-26
7786,2022-01-26
7787,2022-01-27
7788,2022-01-27
7789,2022-01-27
7790,2022-01-27
7791,2022-01-27
7792,2022-01-27
7793,2022-01-27
7794,2022-01-27
7795,2022-01-27
7796,2022-01-27
7797,2022-01-25
7798,2022-01-27
7799,2022-01-26
7800,2022-01-28
7801,2022-01-28
7802,2022-01-28
7803,2022-01-24
7804,2022-01-28
7805,2022-01-25
7806,2022-01-31
7807,2022-01-28
7808,2022-01-28
7809,2022-01-31
7810,2022-01-27
7811,2022-01-20
7812,2022-01-20
7813,2022-01-31
7814,2022-01-20
7815,2022-01-20
7816,2022-01-31
7817,2022-01-28
7818,2022-01-31
7819,2021-09-22
7820,2022-01-27
7821,2022-01-31
7822,2022-01-24
7823,2022-01-31
7824,2022-01-28
7825,2022-02-01
7826,2022-02-03
7827,2022-01-21
7828,2022-01-31
7829,2022-01-31
7830,2022-01-31
7831,2022-01-31
7832,2022-01-31
7833,2022-01-31
7834,2022-01-31
7835,2022-01-31
7836,2022-01-31
7837,2022-01-31
7838,2022-02-01
7839,2022-02-01
7840,2022-02-01
7841,2022-01-31
7842,2022-02-02
7843,2022-02-02
7844,2021-01-19
7845,2022-02-01
7846,2022-01-26
7847,2022-01-27
7848,2022-02-02
7849,2022-02-02
7850,2022-02-02
7851,2022-02-02
7852,2022-02-02
7853,2022-02-02
7854,2022-02-01
7855,2022-02-03
7856,2022-02-03
7857,2022-02-03
7858,2022-02-02
7859,2022-02-02
7860,2022-02-02
7861,2022-02-04
7862,2022-02-09
7863,2022-02-01
7864,2022-01-21
7865,2022-02-03
7866,2022-01-28
7867,2022-02-04
7868,2022-02-04
7869,2022-02-04
7870,2022-02-04
7871,2022-02-04
7872,2022-02-04
7873,2022-01-26
7874,2022-02-04
7875,2022-02-04
7876,2022-02-04
7877,2022-02-04
7878,2022-02-04
7879,2022-02-04
7880,2022-02-04
7881,2022-02-04
7882,2022-02-08
7883,2022-01-28
7884,2022-02-01
7885,2022-01-28
7886,2022-01-28
7887,2022-02-08
7888,2022-02-08
7889,2022-02-08
7890,2022-02-08
7891,2022-02-08
7892,2022-02-08
7893,2022-02-08
7894,2022-02-09
7895,2022-02-09
7896,2022-01-27
7897,2022-02-09
7898,2022-02-09
7899,2022-02-03
7900,2022-02-09
7901,2022-02-08
7902,2022-02-08
7903,2022-02-09
7904,2022-02-07
7905,2022-02-04
7906,2022-02-11
7907,2022-01-28
7908,2022-02-09
7909,2022-02-10
7910,2022-02-09
7911,2022-02-10
7912,2022-02-10
7913,2022-02-10
7914,2022-02-10
7915,2022-02-01
7916,2022-02-10
7917,2022-02-08
7918,2022-02-10
7919,2022-02-08
7920,2022-02-10
7921,2022-02-11
7922,2022-02-11
7923,2022-02-09
7924,2022-02-11
7925,2022-02-11
7926,2022-02-11
7927,2022-02-11
7928,2022-02-11
7929,2022-02-11
7930,2022-02-11
7931,2022-02-11
7932,2022-02-11
7933,2022-02-11
7934,2022-02-11
7935,2022-02-03
7936,2022-02-10
7937,2022-02-11
7938,2022-02-11
7939,2022-02-04
7940,2022-02-14
7941,2022-02-11
7942,2022-02-10
7943,2022-02-08
7944,2022-02-14
7945,2022-02-11
7946,2022-02-14
7947,2022-02-08
7948,2022-02-15
7949,2022-02-15
7950,2022-02-15
7951,2022-02-11
7952,2022-02-15
7953,2022-02-15
7954,2022-02-15
7955,2022-02-15
7956,2022-02-15
7957,2022-02-18
7958,2022-02-15
7959,2022-02-10
7960,2022-02-09
7961,2022-02-08
7962,2022-02-16
7963,2022-02-16
7964,2022-02-16
7965,2022-02-16
7966,2022-02-16
7967,2022-02-03
7968,2022-02-16
7969,2022-02-16
7970,2022-01-07
7971,2022-02-17
7972,2022-02-10
7973,2022-02-17
7974,2022-02-17
7975,2022-02-17
7976,2022-02-17
7977,2022-02-17
7978,2022-02-11
7979,2022-02-11
7980,2022-02-17
7981,2022-02-15
7982,2022-02-17
7983,2022-02-17
7984,2022-02-17
7985,2022-02-15
7986,2022-02-17
7987,2022-02-09
7988,2022-02-17
7989,2022-02-08
7990,2022-02-14
7991,2022-02-18
7992,2022-02-18
7993,2022-02-14
7994,2022-02-23
7995,2022-02-18
7996,2022-02-17
7997,2022-02-18
7998,2022-02-18
7999,2022-02-18
8000,2022-02-18
8001,2022-02-18
8002,2022-02-12
8003,2022-02-18
8004,2022-02-18
8005,2022-02-18
8006,2022-02-18
8007,2022-02-21
8008,2022-02-21
8009,2022-02-21
8010,2022-02-21
8011,2022-02-21
8012,2022-02-21
8013,2022-02-17
8014,2022-02-22
8015,2022-02-22
8016,2022-02-22
8017,2022-02-22
8018,2022-02-22
8019,2022-02-21
8020,2022-02-21
8021,2022-02-22
8022,2022-02-22
8023,2022-02-22
8024,2022-02-22
8025,2022-02-22
8026,2022-02-22
8027,2022-02-18
8028,2022-02-11
8029,2022-02-22
8030,2022-02-23
8031,2022-02-21
8032,2022-02-22
8033,2022-02-21
8034,2022-02-11
8035,2022-02-10
8036,2022-02-23
8037,2022-02-23
8038,2022-02-21
8039,2022-02-23
8040,2022-02-24
8041,2022-02-21
8042,2022-02-23
8043,2022-02-24
8044,2022-02-24
8045,2022-02-24
8046,2022-02-24
8047,2022-02-24
8048,2022-02-25
8049,2022-02-22
8050,2022-02-24
8051,2022-02-22
8052,2022-02-21
8053,2022-02-18
8054,2022-02-18
8055,2022-02-18
8056,2022-02-18
8057,2022-02-18
8058,2022-02-25
8059,2022-02-25
8060,2022-02-25
8061,2022-02-25
8062,2022-02-23
8063,2022-02-21
8064,2022-02-25
8065,2022-02-18
8066,2022-02-18
8067,2022-02-18
8068,2022-02-18
8069,2022-02-18
8070,2022-02-18
8071,2022-02-21
8072,2022-02-25
8073,2022-02-25
8074,2022-02-22
8075,2022-02-16
8076,2022-02-18
8077,2022-02-28
8078,2022-02-28
8079,2022-02-08
8080,2022-02-15
8081,2022-02-28
8082,2022-02-25
8083,2022-02-28
8084,2022-02-28
8085,2022-02-22
8086,2022-03-02
8087,2022-02-15
8088,2022-02-08
8089,2022-02-04
8090,2022-02-28
8091,2022-02-28
8092,2022-02-28
8093,2022-03-04
8094,2022-03-04
8095,2022-02-28
8096,2022-02-28
8097,2022-02-24
8098,2022-02-25
8099,2022-03-01
8100,2022-02-28
8101,2022-02-18
8102,2022-03-01
8103,2022-02-28
8104,2022-02-28
8105,2022-03-04
8106,2022-02-15
8107,2022-02-28
8108,2022-02-26
8109,2022-02-25
8110,2022-03-01
8111,2022-03-01
8112,2022-03-01
8113,2022-03-02
8114,2022-01-19
8115,2022-03-02
8116,2022-03-02
8117,2022-03-02
8118,2022-03-03
8119,2022-02-25
8120,2022-03-02
8121,2022-03-03
8122,2022-03-03
8123,2022-03-07
8124,2022-03-02
8125,2022-03-03
8126,2022-03-03
8127,2022-03-03
8128,2022-03-03
8129,2022-02-15
8130,2022-03-04
8131,2022-03-04
8132,2022-03-04
8133,2022-02-28
8134,2022-03-04
8135,2022-03-04
8136,2022-03-04
8137,2022-03-04
8138,2022-03-04
8139,2022-03-01
8140,2022-03-07
8141,2022-03-07
8142,2022-03-07
8143,2022-03-02
8144,2022-03-07
8145,2022-03-07
8146,2022-03-01
8147,2022-03-07
8148,2022-02-28
8149,2022-02-08
8150,2022-03-08
8151,2022-03-08
8152,2022-03-01
8153,2022-03-08
8154,2022-03-07
8155,
8156,2022-03-04
8157,2022-03-07
8158,2022-03-08
8159,2022-03-07
8160,2022-03-08
8161,2022-03-08
8162,2022-03-02
8163,2022-03-07
8164,2022-03-09
8165,2022-03-09
8166,2022-03-09
8167,2022-03-09
8168,2022-03-09
8169,2022-03-08
8170,2022-03-08
8171,2022-03-09
8172,2022-03-04
8173,2022-03-07
8174,2022-03-07
8175,2022-03-10
8176,2022-03-10
8177,2022-03-10
8178,2022-03-08
8179,2022-03-04
8180,2022-03-10
8181,2022-03-10
8182,2022-03-10
8183,2022-03-10
8184,2022-03-10
8185,2022-03-10
8186,2022-03-10
8187,2022-03-07
8188,2022-03-08
8189,2022-03-10
8190,2022-03-11
8191,2022-03-10
8192,2022-03-10
8193,2022-03-11
8194,2022-03-10
8195,2022-03-11
8196,2022-03-11
8197,2022-03-11
8198,2022-03-11
8199,2022-03-01
8200,2022-03-10
8201,2022-03-14
8202,2022-03-14
8203,2022-03-08
8204,2022-02-28
8205,2022-03-15
8206,2022-03-15
8207,2022-03-15
8208,2022-03-15
8209,2022-03-08
8210,2022-03-15
8211,2022-03-15
8212,2022-03-14
8213,2022-02-21
8214,2022-03-15
8215,2022-03-15
8216,2022-03-15
8217,2022-03-10
8218,2022-03-15
8219,2022-03-15
8220,2022-03-16
8221,2022-03-15
8222,2022-03-16
8223,2022-03-16
8224,2022-03-16
8225,2022-03-16
8226,2022-03-16
8227,2022-03-16
8228,2022-03-10
8229,2022-03-16
8230,2022-03-16
8231,2022-03-16
8232,2022-03-16
8233,2022-03-15
8234,2022-02-09
8235,2022-03-16
8236,2022-03-16
8237,2022-03-16
8238,2022-03-16
8239,2022-03-11
8240,2022-03-17
8241,2022-03-14
8242,2022-03-15
8243,2022-03-17
8244,2022-03-16
8245,2022-03-17
8246,2022-03-17
8247,2022-03-17
8248,2022-03-10
8249,2022-03-17
8250,2022-03-17
8251,2022-03-04
8252,2022-03-01
8253,2022-03-15
8254,2022-03-17
8255,2022-03-18
8256,2022-03-14
8257,2022-03-14
8258,2022-03-22
8259,2022-03-18
8260,2022-02-18
8261,2022-02-24
8262,2022-02-24
8263,2022-02-24
8264,2022-02-24
8265,2022-03-18
8266,2022-03-18
8267,2022-03-18
8268,2022-03-22
8269,2022-03-15
8270,2022-03-22
8271,2022-03-22
8272,2022-03-17
8273,2022-03-22
8274,2022-03-22
8275,2022-03-22
8276,2022-03-14
8277,2022-03-22
8278,2022-03-22
8279,2022-03-22
8280,2022-03-18
8281,2022-03-23
8282,2022-03-23
8283,2022-03-23
8284,2022-03-23
8285,2022-03-18
8286,2022-03-18
8287,2022-03-23
8288,2022-02-25
8289,2022-03-23
8290,2022-03-23
8291,2022-03-23
8292,2022-03-02
8293,2022-03-23
8294,2022-03-22
8295,2022-03-22
8296,2022-03-23
8297,2022-03-17
8298,2022-03-23
8299,2022-03-24
8300,2022-03-22
8301,2022-03-16
8302,2022-03-24
8303,2022-03-22
8304,2022-03-24
8305,2022-03-24
8306,2022-03-18
8307,2022-03-24
8308,2022-03-24
8309,2022-03-23
8310,2022-03-24
8311,2022-03-25
8312,2022-03-18
8313,2022-03-25
8314,2022-03-25
8315,2022-03-25
8316,2022-03-25
8317,2022-03-25
8318,2022-03-22
8319,2022-03-23
8320,2022-03-28
8321,2022-03-28
8322,2022-03-25
8323,2022-03-14
8324,2022-03-23
8325,2022-03-28
8326,2022-03-22
8327,2022-03-29
8328,2022-03-28
8329,2022-03-28
8330,2022-03-14
8331,2022-03-28
8332,2022-03-28
8333,2022-03-28
8334,2022-03-07
8335,2022-03-11
8336,2022-03-29
8337,2022-03-29
8338,2022-03-29
8339,2022-03-24
8340,2022-03-29
8341,2022-03-29
8342,2022-03-22
8343,2022-03-30
8344,2022-03-18
8345,2022-03-29
8346,2022-03-30
8347,2022-03-24
8348,2022-03-30
8349,2022-02-24
8350,2021-12-08
8351,2022-03-30
8352,2022-03-30
8353,2022-03-14
8354,2022-03-30
8355,2022-03-30
8356,2022-03-30
8357,2022-03-18
8358,2022-03-29
8359,2022-03-31
8360,2022-03-31
8361,2022-03-31
8362,2022-03-31
8363,2022-03-28
8364,2022-03-30
8365,2022-03-30
8366,2022-03-25
8367,2022-03-31
8368,2022-03-30
8369,2022-03-31
8370,2022-03-31
8371,2022-04-05
8372,2022-03-30
8373,2022-04-05
8374,2022-03-01
8375,2022-03-18
8376,2022-03-17
8377,2022-03-18
8378,2022-03-31
8379,2022-03-16
8380,2022-03-31
8381,2022-03-31
8382,2022-03-31
8383,2022-03-31
8384,2022-03-31
8385,2022-03-28
8386,2022-03-22
8387,2022-03-23
8388,2022-03-28
8389,2022-03-25
8390,2022-03-31
8391,2022-03-29
8392,2022-03-29
8393,2022-04-07
8394,2022-04-06
8395,2022-03-31
8396,2022-03-31
8397,2022-04-05
8398,2022-03-25
8399,2022-03-31
8400,2022-03-31
8401,2022-03-31
8402,2022-04-01
8403,2022-04-01
8404,2022-04-01
8405,2022-04-01
8406,2022-04-04
8407,2022-04-04
8408,2022-04-04
8409,2022-04-04
8410,2022-04-04
8411,2022-02-23
8412,2022-03-31
8413,2022-03-31
8414,2022-03-30
8415,2022-03-30
8416,2022-03-28
8417,2022-04-05
8418,2022-04-05
8419,2022-03-31
8420,2022-03-25
8421,2022-03-31
8422,2022-03-22
8423,2022-04-04
8424,2022-04-05
8425,2022-04-06
8426,2022-04-06
8427,2022-03-30
8428,2022-03-30
8429,2022-04-06
8430,2022-04-06
8431,2022-04-06
8432,2022-04-06
8433,2022-04-06
8434,2022-04-06
8435,2022-04-06
8436,2022-03-30
8437,2022-04-07
8438,2022-03-04
8439,2022-04-07
8440,2022-04-05
8441,2022-04-07
8442,2022-04-06
8443,2022-04-07
8444,2022-04-07
8445,2022-04-07
8446,2022-04-07
8447,2022-03-30
8448,2022-04-07
8449,2022-04-06
8450,2022-03-16
8451,2022-04-07
8452,2022-04-08
8453,2022-04-08
8454,2022-04-11
8455,2022-04-08
8456,2022-04-04
8457,2022-04-08
8458,2022-04-08
8459,2022-04-08
8460,2022-04-08
8461,2022-04-08
8462,2022-04-11
8463,2022-04-11
8464,2022-04-11
8465,2022-04-11
8466,2022-04-07
8467,2022-04-08
8468,2022-04-11
8469,2022-04-11
8470,2022-03-15
8471,2022-04-12
8472,2022-04-13
8473,2022-04-12
8474,2022-04-12
8475,2022-04-07
8476,2022-03-30
8477,2022-04-12
8478,2022-04-12
8479,2022-04-12
8480,2022-04-12
8481,2022-04-12
8482,2022-04-13
8483,2022-04-07
8484,2022-04-08
8485,2022-04-13
8486,2022-04-13
8487,2022-03-30
8488,2022-04-13
8489,2022-04-13
8490,2022-04-12
8491,2022-04-13
8492,2022-04-05
